"FUA","month","days","monthlyE","dailyE","meanDailyE","sdDailyE","cvDailyE"
"EL004L1","Jul","31","305896.937507503","10180.1474611837","0.262111472004524","51.6559138545134","19707.6127418116"
"EL004L1","Aug","31","297317.718757436","9894.63281274407","0.254760236173539","50.2071607651813","19707.612741802"
"EL004L1","Sep","30","274789.125007545","9449.71972681837","0.243304918427827","47.9495911053979","19707.6127417546"
"EL004L1","Oct","31","281220.843757633","9358.93554712544","0.240967469479787","47.4889357186971","19707.6127417608"
"EL004L1","Nov","30","274250.656258131","9431.20117215089","0.24282811535186","47.8556246015415","19707.6127417117"
"EL004L1","Dec","31","294247.625011424","9792.4609378763","0.252129584641116","49.6887221479014","19707.6127415308"
"EL005L1","Jan","31","4.26268496476007e-05","1.40815648007763e-06","1.26652139272877e-11","4.95554116803113e-11","391.271809262867"
"EL005L1","Feb","29","4.06417941854483e-05","1.43500594665875e-06","1.29067028831633e-11","4.86903046408045e-11","377.248202593402"
"EL005L1","Mar","31","3.71888083147875e-05","1.22752276666422e-06","1.10405616565862e-11","3.82662513496762e-11","346.596962545369"
"EL005L1","Apr","30","3.31524483388441e-05","1.12989818419881e-06","1.01625085147802e-11","3.40141280734894e-11","334.702086832396"
"EL005L1","May","31","3.24666233829085e-05","1.07075885896823e-06","9.63059873333356e-12","3.23534507527519e-11","335.944333769922"
"EL005L1","Jun","30","3.234765816587e-05","1.10228228660589e-06","9.9141261398405e-12","3.30046119960567e-11","332.904902868098"
"EL005L1","Jul","31","3.18773184359112e-05","1.05141222006418e-06","9.4565915658345e-12","3.16825248738665e-11","335.03112250646"
"EL005L1","Aug","31","3.16794053850221e-05","1.04508753375337e-06","9.39970619387292e-12","3.18288964906605e-11","338.6158655832"
"EL005L1","Sep","30","3.21370543745159e-05","1.09530300930875e-06","9.85135325822071e-12","3.31185155722357e-11","336.182397525935"
"EL005L1","Oct","31","3.25833809525176e-05","1.07460007891957e-06","9.66514735993423e-12","3.25164386307818e-11","336.429827915247"
"EL005L1","Nov","30","3.34796422596188e-05","1.14117007396075e-06","1.02638899288628e-11","3.43308147273492e-11","334.481516903338"
"EL005L1","Dec","31","3.97672476269507e-05","1.31297248492086e-06","1.18091118689086e-11","4.27471794248749e-11","361.984710615038"
"EL006L1","Jan","31","1.30923625985944e-05","4.35889317403484e-07","3.0543712241853e-11","1.03736226011299e-10","339.632017188641"
"EL006L1","Feb","29","1.18451311431478e-05","4.21700780378549e-07","2.95494906018183e-11","9.75800885565562e-11","330.225958448677"
"EL006L1","Mar","31","9.31100967613668e-06","3.1034942732908e-07","2.17468591779889e-11","6.66979654284645e-11","306.701601746577"
"EL006L1","Apr","30","6.47167434673916e-06","2.23288854722483e-07","1.56463355561967e-11","4.52134005386601e-11","288.971180352536"
"EL006L1","May","31","6.09450280657763e-06","2.03567494758669e-07","1.42644169825989e-11","4.14632138231816e-11","290.675839564718"
"EL006L1","Jun","30","6.07010683778567e-06","2.09505526237793e-07","1.46805077596379e-11","4.25237531060416e-11","289.661323724476"
"EL006L1","Jul","31","6.02992543294283e-06","2.01428461097679e-07","1.41145302429878e-11","4.09622238733363e-11","290.213157421138"
"EL006L1","Aug","31","6.02347613628723e-06","2.01231133374166e-07","1.41007030603438e-11","4.10735781326401e-11","291.287448270248"
"EL006L1","Sep","30","6.06138162666462e-06","2.09222550043305e-07","1.46606790024038e-11","4.26111133893088e-11","290.648975960268"
"EL006L1","Oct","31","6.10853534028651e-06","2.04033234603722e-07","1.42970523862184e-11","4.15857207480709e-11","290.869191947268"
"EL006L1","Nov","30","6.75185193934821e-06","2.32902123332123e-07","1.63199581901845e-11","4.713598648407e-11","288.824186525303"
"EL006L1","Dec","31","1.09551679366969e-05","3.64923872014072e-07","2.55710091804409e-11","8.21955496402691e-11","321.440382193206"
"EL007L1","Jan","31","1.9839381457585e-05","6.61999299400982e-07","1.89771614322034e-11","7.87362795203657e-11","414.900193591408"
"EL007L1","Feb","29","1.81689135439987e-05","6.48393452854913e-07","1.85871302847986e-11","7.46295160715781e-11","401.511771468098"
"EL007L1","Mar","31","1.478406772362e-05","4.94166071688122e-07","1.41659807272137e-11","5.24599775486862e-11","370.323654668734"
"EL007L1","Apr","30","1.09919588877417e-05","3.80549400122476e-07","1.09089955315467e-11","3.81603106621347e-11","349.805906068826"
"EL007L1","May","31","1.04810155527105e-05","3.51315968020374e-07","1.00709771820999e-11","3.54301096750429e-11","351.804090451283"
"EL007L1","Jun","30","1.04375570465604e-05","3.61516823032567e-07","1.03633993530721e-11","3.63716353201475e-11","350.962402209904"
"EL007L1","Jul","31","1.0369583847885e-05","3.4762215246984e-07","9.96508865009289e-12","3.50545208148692e-11","351.773296211895"
"EL007L1","Aug","31","1.03602466748098e-05","3.47340038800321e-07","9.95700145626423e-12","3.51358309991518e-11","352.875623785782"
"EL007L1","Sep","30","1.04244709071197e-05","3.61094842712076e-07","1.03513026806581e-11","3.64349804581288e-11","351.98449491975"
"EL007L1","Oct","31","1.05059750368922e-05","3.52144761480732e-07","1.00947357378951e-11","3.55216890369871e-11","351.883297981151"
"EL007L1","Nov","30","1.13636752906412e-05","3.93303316159777e-07","1.1274604866408e-11","3.94132602223161e-11","349.575534480552"
"EL007L1","Dec","31","1.69879718191539e-05","5.67316224325229e-07","1.62629349938433e-11","6.33533110955921e-11","389.556443037964"
"EL008L1","Jan","31","4548.59473139729","150.962097328495","0.014411656069546","1.4749962107098","10234.7447343452"
"EL008L1","Feb","29","4402.12451612544","156.168365634927","0.0149086745236208","1.52586478086123","10234.7447349777"
"EL008L1","Mar","31","4177.42920277004","138.608856319083","0.0132323490519411","1.35429714811177","10234.7447365221"
"EL008L1","Apr","30","3776.78174086971","129.443710415957","0.0123573947891129","1.26474781295817","10234.7447382068"
"EL008L1","May","31","3921.33349855194","130.090881429278","0.0124191772247521","1.27107108761346","10234.7447388073"
"EL008L1","Jun","30","4082.9499536195","139.987533653311","0.013363965026569","1.3677677074905","10234.7447390892"
"EL008L1","Jul","31","4451.48242429922","147.740264973079","0.0141040825749956","1.44351684942055","10234.7447396521"
"EL008L1","Aug","31","4333.36621335539","143.813858112528","0.0137292465978547","1.40515334394884","10234.744739514"
"EL008L1","Sep","30","4045.35888915832","138.692016685272","0.0132402879890474","1.35510967839429","10234.7447390515"
"EL008L1","Oct","31","4141.14502199512","137.395095907005","0.0131164769362296","1.34243793319057","10234.7447391347"
"EL008L1","Nov","30","4041.86670189939","138.56808480877","0.0132284567836535","1.35389878464119","10234.7447384355"
"EL008L1","Dec","31","4308.3222697387","142.964386122905","0.0136481514198477","1.39685345892924","10234.744735451"
"EL009L1","Jan","31","6.15814336529453e-06","2.03850795873846e-07","1.48438648419024e-11","7.01413154829177e-11","472.527311653481"
"EL009L1","Feb","29","5.62141243401484e-06","1.98874432621107e-07","1.44814994990976e-11","6.57829001798959e-11","454.254755759203"
"EL009L1","Mar","31","4.57454011788679e-06","1.51262722708979e-07","1.10145432686943e-11","4.43882980827878e-11","402.997173826978"
"EL009L1","Apr","30","3.3854340152784e-06","1.15501308784204e-07","8.41049361277241e-12","2.87701745456299e-11","342.074744601657"
"EL009L1","May","31","3.23111889110263e-06","1.066546182741e-07","7.76630148358695e-12","2.6132845161346e-11","336.490222747266"
"EL009L1","Jun","30","3.21592237198718e-06","1.09684013158092e-07","7.98689384388642e-12","2.67729317380824e-11","335.210812380783"
"EL009L1","Jul","31","3.17558253625794e-06","1.04831267642524e-07","7.63353001110638e-12","2.57730264422802e-11","337.629201755699"
"EL009L1","Aug","31","3.16312985156171e-06","1.04435731686668e-07","7.60472815019788e-12","2.58539039627026e-11","339.971442135375"
"EL009L1","Sep","30","3.19511115415477e-06","1.08990419551976e-07","7.93638822922712e-12","2.682699168777e-11","338.025193739578"
"EL009L1","Oct","31","3.22815154301585e-06","1.06557249330485e-07","7.75921133987363e-12","2.62003158865504e-11","337.667254298259"
"EL009L1","Nov","30","3.48761656138928e-06","1.19015017502975e-07","8.66635239954669e-12","3.01958598045701e-11","348.426401471392"
"EL009L1","Dec","31","5.26873888132122e-06","1.74302438451369e-07","1.26922331938666e-11","5.52292447328826e-11","435.142058054621"
"ES001L2","Jan","31","346688.102948347","11709.3521608951","0.0310427389134575","6.75432568519935","21758.1499623129"
"ES001L2","Feb","29","348357.494330959","12575.2705644541","0.0333383807690172","7.25826874855111","21771.5095368295"
"ES001L2","Mar","31","352445.248707215","11893.9279624357","0.0315320690094556","6.94560980877233","22027.1299250599"
"ES001L2","Apr","30","346685.851415861","12087.2040380002","0.0320444644579421","7.23607159136855","22581.3466187454"
"ES001L2","May","31","364822.553055047","12296.3747986193","0.0325989984083268","7.47653681406939","22934.8666496442"
"ES001L2","Jun","30","367229.168152405","12791.7025281689","0.0339121649416861","7.65466919324439","22572.0451832168"
"ES001L2","Jul","31","366862.986502882","12368.7177612141","0.0327907873022978","7.33810392330017","22378.553633526"
"ES001L2","Aug","31","368849.500585335","12433.6843809302","0.032963020726165","7.41042419807748","22481.0227789449"
"ES001L2","Sep","30","358167.591986504","12482.0209112248","0.0330911660128812","7.42809126190487","22447.3542546472"
"ES001L2","Oct","31","363328.829214218","12251.4642458301","0.0324799357526363","7.26512401319563","22368.0368967662"
"ES001L2","Nov","30","347943.540660201","12136.1091143273","0.0321741170207058","7.08161286294987","22010.2788163307"
"ES001L2","Dec","31","339547.873817734","11469.942647482","0.0304080388108251","6.62291285513189","21780.1381283892"
"ES002L2","Jan","31","126304.989228123","4286.25921830547","0.0360083943235642","5.82602298311914","16179.6244808021"
"ES002L2","Feb","29","127769.901374827","4633.30671564391","0.0389239023450574","6.30346325203151","16194.3250092239"
"ES002L2","Mar","31","136455.883114717","4619.42294349953","0.0388072662956234","6.3912902801825","16469.3133278066"
"ES002L2","Apr","30","142564.040814084","4980.05664545276","0.0418369105343198","7.069779320741","16898.4258886456"
"ES002L2","May","31","150646.048652663","5085.39047648894","0.0427218085142096","7.33277655996772","17164.0125148934"
"ES002L2","Jun","30","147378.598939696","5144.32123279716","0.0432168793447066","7.30546042758282","16904.1831301908"
"ES002L2","Jul","31","144845.742246152","4895.30102150176","0.0411248878187235","6.88740378781129","16747.5320982531"
"ES002L2","Aug","31","146613.763732417","4953.38173293005","0.0416128175152691","7.0038222207889","16830.9252749323"
"ES002L2","Sep","30","143849.532534735","5024.24471764426","0.042208129689959","7.09490456093859","16809.3317876305"
"ES002L2","Oct","31","143970.155832641","4866.40182147399","0.0408821088039147","6.84492652248282","16743.0857231792"
"ES002L2","Nov","30","135275.842487582","4733.1722282599","0.0397628615807107","6.54830271258337","16468.388974701"
"ES002L2","Dec","31","127950.599503459","4339.84098381224","0.0364585288680828","5.93601664324283","16281.5583281514"
"ES003L2","Jan","31","3220.53362434119","105.862593468996","0.00156282431528826","0.406748805785245","26026.5214590178"
"ES003L2","Feb","29","3373.79632986345","118.548835955707","0.00175010829897114","0.455492313354409","26026.5215371063"
"ES003L2","Mar","31","4357.99595244831","143.25228521898","0.00211479945110544","0.55040876159028","26026.5228129585"
"ES003L2","Apr","30","5162.21616384182","175.344158659027","0.00258856415393172","0.673713249045449","26026.5231604231"
"ES003L2","May","31","5891.86551902786","193.672311836909","0.00285913832467609","0.744134312041705","26026.5236424337"
"ES003L2","Jun","30","5470.41776298966","185.81281501235","0.00274311044040789","0.713936284871118","26026.5235534942"
"ES003L2","Jul","31","5172.6990113398","170.032480167313","0.00251014910637033","0.653304546618317","26026.5234826227"
"ES003L2","Aug","31","5358.0412970658","176.12490267197","0.00260009009229634","0.67671305966964","26026.5235298821"
"ES003L2","Sep","30","5166.63993130755","175.494440390879","0.00259078272743333","0.674290674629172","26026.5234706574"
"ES003L2","Oct","31","5114.0266526706","168.103860937027","0.00248167735889792","0.645894339570476","26026.5234420848"
"ES003L2","Nov","30","4275.5296503592","145.2262390785","0.00214394046293808","0.55799315194693","26026.5227319909"
"ES003L2","Dec","31","3509.7670028474","115.37002383798","0.00170318025093715","0.443278580910339","26026.5218943463"
"ES004L2","Jan","31","51102.368504361","1758.035747405","0.00634894564649225","3.15516704138877","49695.9214500753"
"ES004L2","Feb","29","51248.3060105428","1884.40750591345","0.00680532284314831","3.3733702941145","49569.5850419626"
"ES004L2","Mar","31","52185.4641570487","1793.6383305692","0.00647752031610174","3.1599962754331","48784.0426772267"
"ES004L2","Apr","30","52951.2454049808","1879.43731153267","0.00678737355285505","3.26975507966589","48174.0846323464"
"ES004L2","May","31","53646.020266609","1841.64847624381","0.00665090348297886","3.16878514579889","47644.4313755043"
"ES004L2","Jun","30","53244.7160663345","1889.40558707684","0.00682337284337722","3.27164756801288","47947.6593630429"
"ES004L2","Jul","31","52961.2272942553","1819.1385579119","0.00656961147955559","3.16433992316116","48166.317490897"
"ES004L2","Aug","31","53137.7106919221","1824.93976638365","0.00659056188248425","3.16543084079908","48029.7567527869"
"ES004L2","Sep","30","52955.4577646857","1879.5803917358","0.00678789027069431","3.26978147528855","48170.8063167335"
"ES004L2","Oct","31","52905.359622841","1817.30211701615","0.00656297938265578","3.16400250660799","48209.8498582764"
"ES004L2","Nov","30","52106.939503409","1850.75892125738","0.00668380481635157","3.26491736340415","48848.1853242737"
"ES004L2","Dec","31","51377.7776715514","1767.08876365173","0.00638163958242167","3.15625821520832","49458.4216868387"
"ES005L2","Jan","31","133429.17024329","4602.76663670304","0.0300769548836071","6.98237906155611","23215.0464984796"
"ES005L2","Feb","29","133444.861071045","4920.7502491304","0.0321548309784844","7.46392841887918","23212.463545131"
"ES005L2","Mar","31","133545.621862077","4606.59453436823","0.0301019684275171","6.98242463641555","23195.9071156048"
"ES005L2","Apr","30","133627.956670443","4762.94450246739","0.0311236432826082","7.21521431931544","23182.421973546"
"ES005L2","May","31","133702.656978473","4611.75645651321","0.0301356992054865","6.98250780750688","23170.2200101455"
"ES005L2","Jun","30","133659.509822226","4764.01626612203","0.0311306467632604","7.21523223402114","23177.2641567356"
"ES005L2","Jul","31","133629.029901627","4609.33625038877","0.0301198842758671","6.98246570731678","23182.2461313748"
"ES005L2","Aug","31","133648.004876863","4609.95998008351","0.0301239600614476","6.98247603298479","23179.1438401252"
"ES005L2","Sep","30","133628.409541073","4762.95988869829","0.0311237438245234","7.2152145691446","23182.3478879154"
"ES005L2","Oct","31","133623.023067699","4609.13879981732","0.0301185940275452","6.98246251444498","23183.2286329804"
"ES005L2","Nov","30","133537.179083896","4759.86107794539","0.0311034945269673","7.2151685809339","23197.292428599"
"ES005L2","Dec","31","133458.781508135","4603.73999192136","0.0300833153105628","6.98238935019251","23210.1724098902"
"ES006L2","Jan","31","37859.7168908866","1280.4081452162","0.0192293897398282","3.57027689997304","18566.7717399176"
"ES006L2","Feb","29","38612.0840806113","1395.14886816721","0.0209525856511461","3.87521569623658","18495.1669486416"
"ES006L2","Mar","31","43443.5078898943","1463.9537379263","0.0219859090188072","4.01469395453502","18260.3045937321"
"ES006L2","Apr","30","47391.4199986282","1646.85022236523","0.0247326798781309","4.51741938615022","18264.9814270414"
"ES006L2","May","31","50973.2578758905","1711.46515103571","0.0257030779899034","4.71865747009184","18358.3361959428"
"ES006L2","Jun","30","48904.3750628895","1698.24060274881","0.0255044694492657","4.66640949797792","18296.4382272703"
"ES006L2","Jul","31","47442.8770153878","1595.41748254118","0.023960254145634","4.37653864603142","18265.8273131418"
"ES006L2","Aug","31","48352.7207653775","1625.32507531451","0.024409411517654","4.46288311188645","18283.4523014153"
"ES006L2","Sep","30","47413.1367815696","1647.58789278569","0.024743758339376","4.51953069308421","18265.3363773443"
"ES006L2","Oct","31","47154.8555323643","1585.94989225411","0.0238180682463897","4.34949172957006","18261.3118938785"
"ES006L2","Nov","30","43038.6817195614","1499.00152859247","0.022512262766835","4.11253105409711","18267.9595413913"
