"FUA","month","days","dailyS","meanDailyS","sdDailyS","cvDailyS"
"TR021L1","Jun","30","298.143585512496","0.00519269168023715","0.0115450470582283","222.332612239767"
"TR021L1","Jul","31","213.976920988022","0.00372678209885785","0.00830106018416655","222.740690600359"
"TR021L1","Aug","31","196.375331979009","0.00342021965965949","0.00767637304143684","224.44093670291"
"TR021L1","Sep","30","132.438960344497","0.0023066559903946","0.0051252123646851","222.192315890517"
"TR021L1","Oct","31","79.2160667620949","0.00137968626797574","0.00305892609902923","221.711715919102"
"TR021L1","Nov","30","33.7628303713195","0.000588038706481111","0.00133472150498117","226.978511834415"
"TR021L1","Dec","31","10.6083746805721","0.000184763387915775","0.000429056607694139","232.219495720509"
"TR022L1","Jan","31","76.2554037388389","0.000696625408708241","0.000667024732205276","95.7507509630514"
"TR022L1","Feb","29","50.4315952942257","0.000460713981712944","0.000496637300032365","107.797237058052"
"TR022L1","Mar","31","139.842139907113","0.00127751717374765","0.00127132598966212","99.5152714129857"
"TR022L1","Apr","30","1302.95241847965","0.0119030221669193","0.0110896307166436","93.1663980494935"
"TR022L1","May","31","2389.04752604068","0.0218249609555715","0.019902604153803","91.1918019113831"
"TR022L1","Jun","30","2921.27753852554","0.0266871075287359","0.0241370522753373","90.444476673215"
"TR022L1","Jul","31","2483.12327655541","0.0226843827793193","0.0205402627532212","90.5478942991638"
"TR022L1","Aug","31","2540.65711691877","0.0232099787776691","0.0211662789910333","91.1946050159454"
"TR022L1","Sep","30","1958.97841072732","0.0178960974450716","0.0163876720587451","91.5710805716293"
"TR022L1","Oct","31","1146.06057926171","0.0104697487691086","0.00966583372038945","92.3214254515747"
"TR022L1","Nov","30","433.359998499885","0.00395892712215783","0.00366417617344154","92.5546624438539"
"TR022L1","Dec","31","157.907174566227","0.00144254891623024","0.00134000933820966","92.891654967365"
"TR023L1","Jan","31","61.758443207479","0.000975677639222076","0.000636815436665156","65.2690408250926"
"TR023L1","Feb","29","52.6859872448214","0.000832348371904664","0.000548196687955085","65.8614477373993"
"TR023L1","Mar","31","130.931764710301","0.00206849765727671","0.00145298840437873","70.2436572392193"
"TR023L1","Apr","30","1399.80441105349","0.0221145124814922","0.0137215649845778","62.0477842143772"
"TR023L1","May","31","2493.09864731843","0.0393866891105315","0.0236641524188183","60.0815985126578"
"TR023L1","Jun","30","1613.71955893809","0.0254940054810277","0.0154084190479193","60.4393807767322"
"TR023L1","Jul","31","1087.72531063968","0.0171841971411369","0.0104701239034272","60.9287929918066"
"TR023L1","Aug","31","714.761382291172","0.0112920057867732","0.00688074647232635","60.9346700865672"
"TR023L1","Sep","30","827.391472235122","0.0130713683249885","0.00797060843240119","60.9776133166089"
"TR023L1","Oct","31","647.436462651262","0.0102283873527009","0.0063091677949311","61.6829181118673"
"TR023L1","Nov","30","370.101272888137","0.00584696630048559","0.00360666540636235","61.6843884676198"
"TR023L1","Dec","31","104.1772612148","0.00164582232005435","0.00103770906943852","63.0510995502998"
"TR024L1","Jan","31","28.6352374194429","0.000525918994626854","0.000388648716677867","73.8989693562253"
"TR024L1","Feb","29","24.678042004205","0.000453240559877406","0.000331070291165519","73.045159783376"
"TR024L1","Mar","31","43.7969736719797","0.000804381679253227","0.000607356909337813","75.5060594992258"
"TR024L1","Apr","30","800.960399761535","0.014710556857213","0.011971825483939","81.3825445232476"
"TR024L1","May","31","1553.89310845967","0.0285390300554596","0.0249922693334612","87.5722450443969"
"TR024L1","Jun","30","2202.94498678649","0.040459612598929","0.0349973179185302","86.4993895652293"
"TR024L1","Jul","31","1912.81421552424","0.0351310280547355","0.0297473178151679","84.675341037047"
"TR024L1","Aug","31","1721.63274027602","0.0316197608778287","0.0276591978074051","87.4744053703434"
"TR024L1","Sep","30","1414.16512677479","0.025972765331597","0.023805845482321","91.6569536527562"
"TR024L1","Oct","31","731.846336297407","0.0134411977721387","0.0125159073309941","93.11601200406"
"TR024L1","Nov","30","262.398830219934","0.00481925562408049","0.00420021155873773","87.1547783800974"
"TR024L1","Dec","31","87.7262645016633","0.00161119351494386","0.00126005486539526","78.2063019561724"
"TR025L1","Jan","31","2.5371843948231","1.15476683089066e-05","2.54331775133058e-05","220.245133761674"
"TR025L1","Feb","29","1.22069804036705","5.55585006129355e-06","1.69825456512506e-05","305.669617860359"
"TR025L1","Mar","31","5.17359430371712","2.35469487775796e-05","3.55453697292222e-05","150.955310876911"
"TR025L1","Apr","30","424.995276193431","0.00193431131467923","0.00274054540667986","141.680679106937"
"TR025L1","May","31","2157.22188515275","0.0098183178366092","0.0135910954942858","138.425906763878"
"TR025L1","Jun","30","2750.43486213242","0.0125182503715394","0.0173506541807226","138.602869137126"
"TR025L1","Jul","31","1891.38526029299","0.00860839664424201","0.0118905709658233","138.127591666872"
"TR025L1","Aug","31","1207.08503204107","0.00549389220550838","0.00757663865353171","137.910216839258"
"TR025L1","Sep","30","1054.43779156519","0.00479913793188051","0.00663111095631539","138.172960444941"
"TR025L1","Oct","31","533.249764386182","0.00242701768838664","0.00335962501940732","138.426062384433"
"TR025L1","Nov","30","188.281268491825","0.000856937967047275","0.00119475975768646","139.42196560659"
"TR025L1","Dec","31","19.8819430344825","9.04901054756753e-05","0.000139688248333281","154.368533000363"
"TR026L1","Jan","31","100.041848764022","0.00075177607018668","0.000672166185525224","89.4104258144732"
"TR026L1","Feb","29","63.3150588164966","0.000475788349463431","0.00046847234217932","98.4623399685256"
"TR026L1","Mar","31","260.424111855436","0.00195698717897889","0.00184961498723489","94.5133931945316"
"TR026L1","Apr","30","1930.83296616772","0.0145094681618327","0.012837197092548","88.4746218770196"
"TR026L1","May","31","3266.29667185318","0.0245449649958157","0.0217520719973125","88.6213200997462"
"TR026L1","Jun","30","3161.06602844244","0.0237541971267298","0.0215224459701891","90.6048133530501"
"TR026L1","Jul","31","2472.71641464164","0.0185815141548434","0.0170417144781192","91.7132712442441"
"TR026L1","Aug","31","2333.92174665066","0.0175385255320398","0.0157549208304167","89.8303611762305"
"TR026L1","Sep","30","1971.72359199523","0.0148167455099812","0.0133067107864923","89.8085937801144"
"TR026L1","Oct","31","1435.19834539006","0.0107849643460785","0.0095764791024706","88.7947219403897"
"TR026L1","Nov","30","740.142270511588","0.0055618848949576","0.00495327793487453","89.0575412548571"
"TR026L1","Dec","31","245.233505141063","0.00184283560380738","0.00165860967087917","90.0031271076166"
"TR027L1","Jan","31","41.9283134161012","0.000166181722906102","0.000212693783486396","127.988671771186"
"TR027L1","Feb","29","31.0496138961034","0.000123064295041313","0.000153619553554896","124.828691894476"
"TR027L1","Mar","31","250.97023520306","0.00099471365972422","0.0011232825664455","112.92521518216"
"TR027L1","Apr","30","1626.36711264592","0.00644606154736318","0.00719442555740387","111.609629600592"
"TR027L1","May","31","2966.997814018","0.0117596146474808","0.0131667579021389","111.965893850863"
"TR027L1","Jun","30","3291.93377768065","0.0130474894479701","0.0146742410280574","112.46792570916"
"TR027L1","Jul","31","1863.09678886207","0.0073843331412188","0.00829150819139903","112.285129404402"
"TR027L1","Aug","31","1668.16257212932","0.00661171670734242","0.00744993659073135","112.677792670342"
"TR027L1","Sep","30","1349.2346656942","0.00534765467727107","0.00601924250154082","112.558546569649"
"TR027L1","Oct","31","1081.85994571221","0.00428792229101486","0.00483584018845823","112.77816546555"
"TR027L1","Nov","30","659.179330028754","0.00261263923690767","0.0029541879051647","113.072934225676"
"TR027L1","Dec","31","260.074817893647","0.00103079942408225","0.00116798497081175","113.308653232502"
"TR028L1","Jan","31","853.348865167573","0.00178849265334314","0.00241441258660845","134.997064824131"
"TR028L1","Feb","29","975.401326312472","0.00204429650917558","0.00274039532939509","134.05077576052"
"TR028L1","Mar","31","2479.68143484958","0.00519704450299932","0.00687556622139425","132.297620646239"
"TR028L1","Apr","30","7821.38560744876","0.0163924641713081","0.0216395349413708","132.009042174676"
"TR028L1","May","31","6208.78898946104","0.0130127008390974","0.0172135246735775","132.28248990293"
"TR028L1","Jun","30","3563.7502495569","0.00746909195037212","0.00975589515214634","130.616883778761"
"TR028L1","Jul","31","2202.04161698448","0.00461515262407858","0.00610317259479259","132.242053338617"
"TR028L1","Aug","31","1931.37830075947","0.00404788245784607","0.00545499768024137","134.761760921883"
"TR028L1","Sep","30","2763.33367418861","0.00579153752557172","0.00782713821191049","135.147845927802"
"TR028L1","Oct","31","2910.98325118691","0.00610098913968833","0.00811037280110583","132.935375156563"
"TR028L1","Nov","30","2617.35978240051","0.00548559789911934","0.00725345285061984","132.227206295677"
"TR028L1","Dec","31","1597.46576713796","0.00334805131302584","0.0044696275981417","133.499375614474"
"TR029L1","Jan","31","349.205703498035","0.000818776459149853","0.00124086851798404","151.551562592854"
"TR029L1","Feb","29","316.154904136158","0.00074128283232041","0.00124938177483044","168.543195708384"
"TR029L1","Mar","31","970.360526800018","0.00227518722710832","0.00364745390221441","160.31445055404"
"TR029L1","Apr","30","6928.35605236976","0.0162447943417416","0.0223151672570348","137.368111824569"
"TR029L1","May","31","13095.1076449562","0.0307038681279264","0.0369550044648534","120.359442370199"
"TR029L1","Jun","30","11355.1720785209","0.026624271867143","0.0299494773917962","112.489376390258"
"TR029L1","Jul","31","7065.31902593642","0.0165659290122473","0.0187445614145615","113.151284185171"
"TR029L1","Aug","31","6444.50156274592","0.0151103092465971","0.0171961663434995","113.804198596214"
"TR029L1","Sep","30","5851.74994115518","0.0137204949651584","0.0157247825483025","114.607983081031"
"TR029L1","Oct","31","5091.3864908079","0.0119376841825567","0.0137597323588804","115.26299530512"
"TR029L1","Nov","30","3137.99451576067","0.00735760044211489","0.00863279308267483","117.331637543957"
"TR029L1","Dec","31","1067.13388888827","0.00250209002381791","0.00328096534645244","131.128988774195"
"TR030L1","Jan","31","34.3004385052025","0.000525089761725617","0.000863458916453417","164.440249913807"
"TR030L1","Feb","29","30.4775238769698","0.000466566506084683","0.000749336702860438","160.606621582997"
"TR030L1","Mar","31","87.2609867016214","0.00133583862807314","0.00211746439898959","158.511990482256"
"TR030L1","Apr","30","692.694195154404","0.010604139356037","0.0165007897139964","155.60706211016"
"TR030L1","May","31","1030.873420504","0.0157811708051375","0.0245846300533519","155.784576169396"
"TR030L1","Jun","30","539.953480101213","0.00826590144514509","0.0128307789215877","155.225404110326"
"TR030L1","Jul","31","337.726956521141","0.0051701078719768","0.00812578461691935","157.168570136863"
"TR030L1","Aug","31","223.972327434471","0.00342869016172666","0.00532586663525732","155.332397622515"
"TR030L1","Sep","30","285.02296479118","0.00436328651150713","0.00677665403982512","155.310773701276"
"TR030L1","Oct","31","246.834344896471","0.00377867435507357","0.00596443818968741","157.844726198198"
"TR030L1","Nov","30","168.371859042453","0.00257752796170496","0.00412297352902219","159.958440423473"
"TR030L1","Dec","31","70.9272548482491","0.00108579298024048","0.00173797059521123","160.064637259517"
"TR031L1","Jan","31","18.0636125170946","5.1794116599747e-05","7.2175320780843e-05","139.350423405417"
"TR031L1","Feb","29","13.8413894418985","3.96876614784421e-05","5.94148423918572e-05","149.706080374957"
"TR031L1","Mar","31","30.0782808742325","8.6243988307745e-05","0.000118324994071349","137.197961728218"
"TR031L1","Apr","30","1038.14177094004","0.00297668231535919","0.00341436360735627","114.703661513986"
"TR031L1","May","31","3163.78153295876","0.0090715669116085","0.010210815475581","112.558454069436"
"TR031L1","Jun","30","5765.50979713478","0.0165315485154026","0.0185690218695896","112.324758036361"
"TR031L1","Jul","31","3849.43828215147","0.0110375626713981","0.0124525513453834","112.819756644752"
"TR031L1","Aug","31","2630.89646327133","0.00754361609847325","0.00855694579307715","113.432943582707"
"TR031L1","Sep","30","1830.81742854955","0.00524953528965514","0.00595109018462189","113.364133323368"
"TR031L1","Oct","31","1040.4600701847","0.0029833296159076","0.00336926477892577","112.936390298957"
"TR031L1","Nov","30","471.862736792554","0.0013529803955538","0.00154536896807278","114.219612726926"
"TR031L1","Dec","31","124.040571343025","0.000355663730561091","0.000409499288311999","115.136645411096"
"TR032L1","Jan","31","24.3586092316614","0.000108604641515832","0.000135185397308975","124.474788022083"
"TR032L1","Feb","29","19.3193210103817","8.61366062695641e-05","0.000112443359130426","130.540735234605"
"TR032L1","Mar","31","45.168875547909","0.000201388736520213","0.000244602263614934","121.457767619682"
"TR032L1","Apr","30","921.884607758217","0.00411028997560366","0.00491691111786429","119.624433970554"
"TR032L1","May","31","2652.98836874811","0.0118285427543643","0.0138149678513396","116.793489597376"
"TR032L1","Jun","30","3049.37547799914","0.0135958636835801","0.0158024957123968","116.230171765268"
"TR032L1","Jul","31","2024.20764533841","0.00902507789278208","0.0105645346813257","117.057545727942"
"TR032L1","Aug","31","1607.85197920549","0.00716872569166063","0.00835810239871763","116.591187307398"
"TR032L1","Sep","30","1346.89653604419","0.00600523675489079","0.00698671616200087","116.343725437815"
"TR032L1","Oct","31","821.71361253283","0.00366367026413849","0.00427355984962866","116.646956235664"
"TR032L1","Nov","30","426.230770637223","0.00190038107708972","0.00226936618503961","119.41637455762"
"TR032L1","Dec","31","111.651649559234","0.000497807048822418","0.000605186608408612","121.570518103391"
"TR033L1","Jan","31","182.288859850865","0.000779038855391916","0.000814246161647601","104.519326091633"
"TR033L1","Feb","29","214.39630607779","0.000916254855199281","0.000972494235783488","106.137962627437"
